"route_id","trip_id","service_id"
"38","1797","Dias Úteis"
"38","1796","Dias Úteis"
"34","1795","Dias Úteis"
"34","1794","Dias Úteis"
"33A","1793","Dias Úteis"
"7485","7485-2-005-A-U-18h15-CoimbraRodoviar","A-U"
"7494","7494-1-002-E-U-07h40-FozdeArouceJunt","E-U"
"7442","7442-2-002-FE-U-12h00-CoimbraPortagem","FE-U"
"25","3505","Sábados"
"25","3504","Sábados"
"25","3503","Sábados"
"25","3502","Sábados"
"25B","3501","Sábados"
"20","3500","Sábados"
"24","900","Dias Úteis"
"24","901","Dias Úteis"
"24","902","Dias Úteis"
"5519","5519-1-001-E-U-07h25-LiceiaXLavegada","E-U"
"7452","7452-2-003-E-U-17h30-MealhadaEscolas","E-U"
"24","903","Dias Úteis"
"25","3509","Sábados"
"24","904","Dias Úteis"
"25B","3508","Sábados"
"24","905","Dias Úteis"
"25","3507","Sábados"
"24","906","Dias Úteis"
"25","3506","Sábados"
"24","907","Dias Úteis"
"24","908","Dias Úteis"
"5501","5501-2-003-E-U-07h40-CarapinheiraPar","E-U"
"24","909","Dias Úteis"
"7485","7485-2-003-E-U-14h30-CeiraEB23","E-U"
"5208","5208-2-012-FE-U-14h30-ArganilCamara","FE-U"
"26","3516","Sábados"
"26","3515","Sábados"
"26","3514","Sábados"
"26A","3513","Sábados"
"25","3512","Sábados"
"25","3511","Sábados"
"25","3510","Sábados"
"24","910","Dias Úteis"
"24","911","Dias Úteis"
"24","912","Dias Úteis"
"24","913","Dias Úteis"
"24","914","Dias Úteis"
"24","915","Dias Úteis"
"26B","3519","Sábados"
"24","916","Dias Úteis"
"26","3518","Sábados"
"5509","5509-1-002-E-U-08h05-SaoJoaodoCampoC","E-U"
"24","917","Dias Úteis"
"26","3517","Sábados"
"24","918","Dias Úteis"
"24","919","Dias Úteis"
"26A","3530","Sábados"
"26","3527","Sábados"
"26","3526","Sábados"
"26","3525","Sábados"
"26","3524","Sábados"
"26","3523","Sábados"
"26","3522","Sábados"
"7403","7403-2-003-A-U-14h00-CoimbraRodoviar","A-U"
"26","3521","Sábados"
"24","920","Dias Úteis"
"26","3520","Sábados"
"24","921","Dias Úteis"
"24","922","Dias Úteis"
"24","923","Dias Úteis"
"24","924","Dias Úteis"
"24","925","Dias Úteis"
"24","926","Dias Úteis"
"24","927","Dias Úteis"
"26","3529","Sábados"
"24","928","Dias Úteis"
"26","3528","Sábados"
"7472","7472-1-011-A-S-06h15-MirandadoCorvoM","A-S"
"24","929","Dias Úteis"
"5051","5051-2-004-E-U-18h35-CondeixaaNovaTe","E-U"
"5501","5501-2-023-A-U-21h45-CoimbraPortagem","A-U"
"7406","7406-1-011-E-U-17h05-SoureEB23","E-U"
"28F","3541","Sábados"
"49T","2210","Dias Úteis"
"28F","3540","Sábados"
"28F","3538","Sábados"
"49","2207","Dias Úteis"
"7509","7509-2-002-E-4-14h30-LousaEBn1","E-4"
"28F","3537","Sábados"
"49","2206","Dias Úteis"
"28F","3536","Sábados"
"49","2205","Dias Úteis"
"28F","3535","Sábados"
"49","2204","Dias Úteis"
"28F","3534","Sábados"
"49","2203","Dias Úteis"
"28F","3533","Sábados"
"49T","2202","Dias Úteis"
"24","930","Dias Úteis"
"28F","3532","Sábados"
"49TA","2201","Dias Úteis"
"28FA","3531","Sábados"
"49T","2200","Dias Úteis"
"24","931","Dias Úteis"
"24","932","Dias Úteis"
"24","933","Dias Úteis"
"24","934","Dias Úteis"
"24","935","Dias Úteis"
"7432","7432-2-002-FE-U-13h15-CoimbraPortagem","FE-U"
"24","936","Dias Úteis"
"24T","937","Dias Úteis"
"24T","938","Dias Úteis"
"49T","2209","Dias Úteis"
"28F","3539","Sábados"
"49","2208","Dias Úteis"
"24T","939","Dias Úteis"
"5036","5036-2-004-E-U-18h40-CantanhedeEstac","E-U"
"7513","7513-1-006-A-6ou5F-19h10-AlvaresCentroEs","A-6ou5F"
"27F","3552","Sábados"
"201T","2221","Dias Úteis"
"7492","7492-1-001-A-U-08h45-PampilhosadaSer","A-U"
"27F","3551","Sábados"
"203A","2220","Dias Úteis"
"28F","3550","Sábados"
"7427","7427-2-001-A-4-12h15-PampilhosadaSer","A-4"
"5018","5018-1-008-A-U-18h45-CoimbraRodoviar","A-U"
"5503","5503-1-005-E-U-08h00-SantanaCalvario","E-U"
"28F","3549","Sábados"
"201A","2218","Dias Úteis"
"28F","3548","Sábados"
"201","2217","Dias Úteis"
"28F","3547","Sábados"
"49T","2216","Dias Úteis"
"30F","3546","Sábados"
"49T","2215","Dias Úteis"
"49T","2214","Dias Úteis"
"30F","3545","Sábados"
"24T","940","Dias Úteis"
"28F","3544","Sábados"
"49T","2213","Dias Úteis"
"28F","3543","Sábados"
"49T","2212","Dias Úteis"
"24T","941","Dias Úteis"
"24T","942","Dias Úteis"
"28F","3542","Sábados"
"49T","2211","Dias Úteis"
"24T","943","Dias Úteis"
"24T","944","Dias Úteis"
"5501","5501-1-022-A-S-16h00-MontemoroVelhoN","A-S"
"24T","945","Dias Úteis"
"24T","946","Dias Úteis"
"24T","947","Dias Úteis"
"24T","948","Dias Úteis"
"24T","949","Dias Úteis"
"203","2219","Dias Úteis"
"5501","5501-1-018-A-U-21h00-CarapinheiraPar","A-U"
"5328","5328-1-001-E-U-07h40-LinhardePala","E-U"
"27","3563","Sábados"
"201","2232","Dias Úteis"
"27","3562","Sábados"
"201","2231","Dias Úteis"
"27","3561","Sábados"
"201","2230","Dias Úteis"
"27","3560","Sábados"
"5327","5327-2-001-E-4-13h45-MortaguaSecunda","E-4"
"201","2229","Dias Úteis"
"27","3559","Sábados"
"203A","2228","Dias Úteis"
"27","3558","Sábados"
"203","2227","Dias Úteis"
"27","3557","Sábados"
"201A","2226","Dias Úteis"
"24T","950","Dias Úteis"
"27","3556","Sábados"
"201","2225","Dias Úteis"
"5033","5033-1-001-E-U-17h45-CantanhedeEstac","E-U"
"27A","3555","Sábados"
"24T","951","Dias Úteis"
"203","2224","Dias Úteis"
"24T","952","Dias Úteis"
"27FC","3554","Sábados"
"203","2223","Dias Úteis"
"7472","7472-2-002-A-U-07h45-CoimbraRodoviar","A-U"
"27F","3553","Sábados"
"24T","953","Dias Úteis"
"201A","2222","Dias Úteis"
"24T","954","Dias Úteis"
"24T","955","Dias Úteis"
"24T","956","Dias Úteis"
"24T","957","Dias Úteis"
"24T","958","Dias Úteis"
"24T","959","Dias Úteis"
"8101","8101-1-001-E-U-12h00-CoimbraRodoviar","E-U"
"7432","7432-2-001-E-U-12h30-CoimbraPortagem","E-U"
"7572","7572-1-001-E-U-07h05-OuteiroPiaes","E-U"
"27","3574","Sábados"
"203","2243","Dias Úteis"
"27","3573","Sábados"
"201","2242","Dias Úteis"
"27","3572","Sábados"
"201T","2241","Dias Úteis"
"27","3571","Sábados"
"201T","2240","Dias Úteis"
"27","3570","Sábados"
"201","2239","Dias Úteis"
"27","3569","Sábados"
"203A","2238","Dias Úteis"
"24T","960","Dias Úteis"
"27","3568","Sábados"
"203","2237","Dias Úteis"
"27C","3567","Sábados"
"24T","961","Dias Úteis"
"201A","2236","Dias Úteis"
"24T","962","Dias Úteis"
"27","3566","Sábados"
"201T","2235","Dias Úteis"
"27","3565","Sábados"
"24T","963","Dias Úteis"
"201T","2234","Dias Úteis"
"24T","964","Dias Úteis"
"27","3564","Sábados"
"201","2233","Dias Úteis"
"24T","965","Dias Úteis"
"24T","966","Dias Úteis"
"24T","967","Dias Úteis"
"24T","968","Dias Úteis"
"5063","5063-1-002-E-U-18h25-CantanhedeEstac","E-U"
"24T","969","Dias Úteis"
"7403","7403-1-005-E-U-16h00-EspinhalIgreja","E-U"
"27","3585","Sábados"
"50T","2254","Dias Úteis"
"27","3584","Sábados"
"50TB","2253","Dias Úteis"
"27","3583","Sábados"
"201","2252","Dias Úteis"
"27","3582","Sábados"
"201T","2251","Dias Úteis"
"27","3581","Sábados"
"201T","2250","Dias Úteis"
"27","3580","Sábados"
"24T","970","Dias Úteis"
"201","2249","Dias Úteis"
"27","3579","Sábados"
"24TA","971","Dias Úteis"
"203","2248","Dias Úteis"
"24T","972","Dias Úteis"
"27","3578","Sábados"
"203","2247","Dias Úteis"
"27","3577","Sábados"
"24T","973","Dias Úteis"
"201","2246","Dias Úteis"
"24T","974","Dias Úteis"
"27","3576","Sábados"
"201","2245","Dias Úteis"
"27","3575","Sábados"
"24TA","975","Dias Úteis"
"203","2244","Dias Úteis"
"24T","976","Dias Úteis"
"7440","7440-1-001-A-U-07h00-SantaLuziaX","A-U"
"24T","977","Dias Úteis"
"24T","978","Dias Úteis"
"24T","979","Dias Úteis"
"5522","5522-1-004-E-2-12h15-TochaLargodaFei","E-2"
"5522","5522-2-003-E-U-17h10-MontemoroVelhoC","E-U"
"5325","5325-2-003-E-4-14h00-MortaguaSecunda","E-4"
"28F","3596","Sábados"
"50T","2265","Dias Úteis"
"5517","5517-2-001-E-U-18h25-MontemoroVelhoP","E-U"
"28F","3595","Sábados"
"50TC","2264","Dias Úteis"
"27","3594","Sábados"
"50T","2263","Dias Úteis"
"27","3593","Sábados"
"50T","2262","Dias Úteis"
"27","3592","Sábados"
"50T","2261","Dias Úteis"
"27C","3591","Sábados"
"50T","2260","Dias Úteis"
"27","3590","Sábados"
"24T","980","Dias Úteis"
"7431","7431-2-002-E-U-07h45-BrasfemesLargo","E-U"
"24TA","981","Dias Úteis"
"24TB","982","Dias Úteis"
"50T","2259","Dias Úteis"
"27A","3589","Sábados"
"32R","983","Dias Úteis"
"50T","2258","Dias Úteis"
"32R","984","Dias Úteis"
"27A","3588","Sábados"
"50T","2257","Dias Úteis"
"5210","5210-1-009-FE-2346-19h12-Relvas","FE-2346"
"27","3587","Sábados"
"32","985","Dias Úteis"
"50S","2256","Dias Úteis"
"12AA","986","Dias Úteis"
"27","3586","Sábados"
"50S","2255","Dias Úteis"
"12","987","Dias Úteis"
"12","988","Dias Úteis"
"12R","989","Dias Úteis"
"5036","5036-1-004-FE-U-13h30-Escoural","FE-U"
"5211","5211-1-003-E-5-13h45-Fronhas","E-5"
"50T","2276","Dias Úteis"
"50TB","2275","Dias Úteis"
"50S","2274","Dias Úteis"
"50S","2273","Dias Úteis"
"5204","5204-1-002-A-5-11h40-Nogueira","A-5"
"50S","2272","Dias Úteis"
"50S","2271","Dias Úteis"
"50T","2270","Dias Úteis"
"21","990","Dias Úteis"
"21","991","Dias Úteis"
"32A","992","Dias Úteis"
"32A","993","Dias Úteis"
"32","994","Dias Úteis"
"50T","2269","Dias Úteis"
"32","995","Dias Úteis"
"50T","2268","Dias Úteis"
"10","3599","Sábados"
"32","996","Dias Úteis"
"10","3598","Sábados"
"50T","2267","Dias Úteis"
"32B","997","Dias Úteis"
"50T","2266","Dias Úteis"
"10B","3597","Sábados"
"32","998","Dias Úteis"
"32","999","Dias Úteis"
"50TH","2287","Dias Úteis"
"50T","2286","Dias Úteis"
"50TE","2285","Dias Úteis"
"50T","2284","Dias Úteis"
"7449","7449-1-001-E-U-07h25-Salgueiral","E-U"
"50T","2283","Dias Úteis"
"50T","2282","Dias Úteis"
"50T","2281","Dias Úteis"
"50T","2280","Dias Úteis"
"50T","2279","Dias Úteis"
"50T","2278","Dias Úteis"
"50T","2277","Dias Úteis"
"7469","7469-2-002-E-U-16h30-PenacovaEB23S","E-U"
"50T","2290","Dias Úteis"
"50T","2298","Dias Úteis"
"50T","2297","Dias Úteis"
"50T","2296","Dias Úteis"
"50T","2295","Dias Úteis"
"50T","2294","Dias Úteis"
"50SB","2293","Dias Úteis"
"50T","2292","Dias Úteis"
"50TE","2291","Dias Úteis"
"7475","7475-2-002-A-U-12h40-LousaSegurancaS","A-U"
"50TF","2289","Dias Úteis"
"50T","2288","Dias Úteis"
"7447","7447-1-003-E-U-08h25-MealhadaEscolas","E-U"
"5526","5526-1-001-E-U-08h10-QuiaiosLargoRep","E-U"
"7402","7402-1-004-E-U-17h05-GranjadoUlmeiro","E-U"
"2T","4000","Domingos e Feriados"
"5327","5327-1-001-E-U-07h40-Paredes","E-U"
"2T","4001","Domingos e Feriados"
"30F","4002","Domingos e Feriados"
"30FB","4003","Domingos e Feriados"
"5514","5514-1-005-E-U-07h40-SaoMartinhodeAr","E-U"
"7474","7474-2-001-E-U-18h15-CoimbraRodoviar","E-U"
"7465","7465-1-006-A-U-17h45-GoisVila","A-U"
"51A","2299","Dias Úteis"
"7470","7470-1-002-E-U-14h00-CeiraEB23","E-U"
"5001","5001-2-002-FE-U-07h30-CoimbraRodoviar","FE-U"
"7488","7488-2-004-E-U-16h45-LousaEBn1","E-U"
"103","4010","Domingos e Feriados"
"103","4011","Domingos e Feriados"
"103","4012","Domingos e Feriados"
"103","4013","Domingos e Feriados"
"103","4014","Domingos e Feriados"
"5321","5321-2-003-E-2356-17h35-MortaguaCentroE","E-2356"
"7491","7491-1-006-E-6-13h15-MalhadadaSerra","E-6"
"50TA","4004","Domingos e Feriados"
"50T","4005","Domingos e Feriados"
"50TA","4006","Domingos e Feriados"
"7492","7492-2-001-A-U-15h45-CoimbraRodoviar","A-U"
"50T","4007","Domingos e Feriados"
"103","4008","Domingos e Feriados"
"103","4009","Domingos e Feriados"
"7515","7515-2-002-E-2356-17h50-PenelaCGD","E-2356"
"6","4020","Domingos e Feriados"
"5005","5005-1-006-A-DF-13h15-CoimbraRodoviar","A-DF"
"6","4021","Domingos e Feriados"
"6","4022","Domingos e Feriados"
"6","4023","Domingos e Feriados"
"6","4024","Domingos e Feriados"
"6","4025","Domingos e Feriados"
"5063","5063-2-002-E-U-13h00-Picoto","E-U"
"5323","5323-2-003-E-2356-18h10-MortaguaCentroE","E-2356"
"5166","5166-2-009-E-U-18h40-PraiadaTocha","E-U"
"5325","5325-1-006-FE-MACOR-09h10-PovoadoCebo","FE-MACOR"
"103","4015","Domingos e Feriados"
"103","4016","Domingos e Feriados"
"103","4017","Domingos e Feriados"
"5501","5501-1-021-A-S-13h45-FigueiradaFozTe","A-S"
"6","4018","Domingos e Feriados"
"6","4019","Domingos e Feriados"
"5166","5166-2-006-E-U-13h25-TochaLargodaFei","E-U"
"6","4030","Domingos e Feriados"
"6","4031","Domingos e Feriados"
"6","4032","Domingos e Feriados"
"6","4033","Domingos e Feriados"
"6","4034","Domingos e Feriados"
"6","4035","Domingos e Feriados"
"6","4036","Domingos e Feriados"
"5166","5166-2-008-FE-U-18h40-PraiadaTocha","FE-U"
"7437","7437-1-002-FE-U-14h30-LorvaoJardim","FE-U"
"7477","7477-1-001-E-U-08h10-FetaisFundeiros","E-U"
"6","4026","Domingos e Feriados"
"6","4027","Domingos e Feriados"
"6","4028","Domingos e Feriados"
"6","4029","Domingos e Feriados"
"7447","7447-1-007-E-U-17h30-PampilhosaEB1n2","E-U"
"6F","4040","Domingos e Feriados"
"6F","4041","Domingos e Feriados"
"6F","4042","Domingos e Feriados"
"6F","4043","Domingos e Feriados"
"6F","4044","Domingos e Feriados"
"6F","4045","Domingos e Feriados"
"5502","5502-2-004-A-U-18h00-CoimbraPortagem","A-U"
"6F","4046","Domingos e Feriados"
"4","4047","Domingos e Feriados"
"5329","5329-1-002-FE-MACOR-10h35-ValedeAnaJusta","FE-MACOR"
"5519","5519-2-001-E-U-08h38-CatarruchosTrav","E-U"
"25T","100","Dias Úteis"
"25T","101","Dias Úteis"
"25T","102","Dias Úteis"
"5023","5023-1-001-A-U-13h25-Conimbriga","A-U"
"25T","103","Dias Úteis"
"25T","104","Dias Úteis"
"25T","105","Dias Úteis"
"25T","106","Dias Úteis"
"6","4037","Domingos e Feriados"
"25","107","Dias Úteis"
"25","108","Dias Úteis"
"6","4038","Domingos e Feriados"
"25","109","Dias Úteis"
"6F","4039","Domingos e Feriados"
"4","4051","Domingos e Feriados"
"4","4052","Domingos e Feriados"
"103","4053","Domingos e Feriados"
"103","4054","Domingos e Feriados"
"4","4055","Domingos e Feriados"
"4","4056","Domingos e Feriados"
"103","4057","Domingos e Feriados"
"103","4058","Domingos e Feriados"
"7456","7456-2-004-E-U-13h35-PenacovaEB23S","E-U"
"7247","7247-1-003-E-U-08h15-Candosa","E-U"
"103","4050","Domingos e Feriados"
"25","110","Dias Úteis"
"25TB","111","Dias Úteis"
"25TC","112","Dias Úteis"
"25A","113","Dias Úteis"
"25","114","Dias Úteis"
"25T","115","Dias Úteis"
"7455","7455-2-001-A-U-19h00-CoimbraRodoviar","A-U"
"25T","116","Dias Úteis"
"25T","117","Dias Úteis"
"4","4048","Domingos e Feriados"
"25TE","118","Dias Úteis"
"103","119","Dias Úteis"
"103","4049","Domingos e Feriados"
"103","4062","Domingos e Feriados"
"4","4063","Domingos e Feriados"
"7456","7456-1-007-A-U-18h25-SantaCombaDaoHe","A-U"
"4","4064","Domingos e Feriados"
"103","4065","Domingos e Feriados"
"103","4066","Domingos e Feriados"
"4","4067","Domingos e Feriados"
"7485","7485-1-004-A-U-09h00-VilaNovadePoiar","A-U"
"4","4068","Domingos e Feriados"
"4","4069","Domingos e Feriados"
"4","4060","Domingos e Feriados"
"7447","7447-1-002-E-U-08h00-Travasso","E-U"
"103","120","Dias Úteis"
"103","4061","Domingos e Feriados"
"103","121","Dias Úteis"
"5208","5208-2-013-A-U-15h35-ArganilCamara","A-U"
"5205","5205-2-005-E-4-13h30-ArganilSecundar","E-4"
"103","122","Dias Úteis"
"103","123","Dias Úteis"
"103","124","Dias Úteis"
"103","125","Dias Úteis"
"103","126","Dias Úteis"
"103","127","Dias Úteis"
"103","128","Dias Úteis"
"4","4059","Domingos e Feriados"
"103","129","Dias Úteis"
"7429","7429-2-001-A-U-17h15-CoimbraPortagem","A-U"
"4","4073","Domingos e Feriados"
"4","4074","Domingos e Feriados"
"4","4075","Domingos e Feriados"
"4","4076","Domingos e Feriados"
"4","4077","Domingos e Feriados"
"4","4078","Domingos e Feriados"
"4","4079","Domingos e Feriados"
"4","4070","Domingos e Feriados"
"7444","7444-1-002-E-U-08h05-GolpilharesdeBa","E-U"
"103","130","Dias Úteis"
"4","4071","Domingos e Feriados"
"4","4072","Domingos e Feriados"
"103","131","Dias Úteis"
"103","132","Dias Úteis"
"103","133","Dias Úteis"
"103","134","Dias Úteis"
"103","135","Dias Úteis"
"103","136","Dias Úteis"
"7576","7576-1-001-E-U-07h15-Chapinheira","E-U"
"103","137","Dias Úteis"
"103","138","Dias Úteis"
"103","139","Dias Úteis"
"5133","5133-1-002-E-U-12h45-Barracao","E-U"
"5018","5018-2-005-A-U-16h50-CantanhedeEstac","A-U"
"4","4084","Domingos e Feriados"
"4","4085","Domingos e Feriados"
"4","4086","Domingos e Feriados"
"4","4087","Domingos e Feriados"
"4","4088","Domingos e Feriados"
"4","4089","Domingos e Feriados"
"38","1809","Dias Úteis"
"7241","7241-2-004-A-U-17h30-CoimbraRodoviar","A-U"
"4","4080","Domingos e Feriados"
"103","140","Dias Úteis"
"4","4081","Domingos e Feriados"
"5502","5502-1-006-A-U-14h38-AndorinhaCapela","A-U"
"4","4082","Domingos e Feriados"
"103","141","Dias Úteis"
"5510","5510-1-001-E-U-07h32-AndorinhaCapela","E-U"
"103","142","Dias Úteis"
"4","4083","Domingos e Feriados"
"38","1800","Dias Úteis"
"103","143","Dias Úteis"
"103","144","Dias Úteis"
"103","145","Dias Úteis"
"103","146","Dias Úteis"
"103","147","Dias Úteis"
"103","148","Dias Úteis"
"4","149","Dias Úteis"
"5149","5149-2-001-E-U-07h20-SeixoLargoManue","E-U"
"7578","7578-1-004-A-3-08h55-Cadafaz","A-3"
"38","1808","Dias Úteis"
"38","1807","Dias Úteis"
"38","1806","Dias Úteis"
"5204","5204-2-001-A-5-09h15-ArganilCamara","A-5"
"38","1805","Dias Úteis"
"38","1804","Dias Úteis"
"38","1803","Dias Úteis"
"38","1802","Dias Úteis"
"38","1801","Dias Úteis"
"5F","4095","Domingos e Feriados"
"5F","4096","Domingos e Feriados"
"5F","4097","Domingos e Feriados"
"5F","4098","Domingos e Feriados"
"5F","4099","Domingos e Feriados"
"4","4090","Domingos e Feriados"
"5F","4091","Domingos e Feriados"
"4","150","Dias Úteis"
"5F","4092","Domingos e Feriados"
"4","151","Dias Úteis"
"5F","4093","Domingos e Feriados"
"4","152","Dias Úteis"
"5F","4094","Domingos e Feriados"
"4","153","Dias Úteis"
"4","154","Dias Úteis"
"38","1811","Dias Úteis"
"38","1810","Dias Úteis"
"4","155","Dias Úteis"
"5041","5041-2-005-FE-U-18h30-CoimbraRodoviar","FE-U"
"4","156","Dias Úteis"
"4","157","Dias Úteis"
"4","158","Dias Úteis"
"38FA","159","Dias Úteis"
"7442","7442-1-001-A-U-07h00-SantaCristinaVa","A-U"
"38","1819","Dias Úteis"
"38","1818","Dias Úteis"
"38","1817","Dias Úteis"
"38","1816","Dias Úteis"
"38","1815","Dias Úteis"
"38","1814","Dias Úteis"
"5210","5210-2-007-E-5-17h15-ArganilEB1","E-5"
"38","1813","Dias Úteis"
"38","1812","Dias Úteis"
"5211","5211-2-002-E-5-13h00-ArganilCamara","E-5"
"4","160","Dias Úteis"
"4","161","Dias Úteis"
"7558","7558-1-001-V-U-09h10-ParquedeExposic","V-U"
"4","162","Dias Úteis"
"4","163","Dias Úteis"
"4","164","Dias Úteis"
"38","1822","Dias Úteis"
"4","165","Dias Úteis"
"7458","7458-1-002-E-U-17h55-PenacovaCamaraM","E-U"
"7436","7436-2-007-E-U-17h45-CoimbraRodoviar","E-U"
"4","166","Dias Úteis"
"38","1821","Dias Úteis"
"38","1820","Dias Úteis"
"4","167","Dias Úteis"
"5321","5321-1-002-FE-MACOR-08h40-Meligioso","FE-MACOR"
"4","168","Dias Úteis"
"4","169","Dias Úteis"
"35","1829","Dias Úteis"
"35","1828","Dias Úteis"
"35A","1827","Dias Úteis"
"35","1826","Dias Úteis"
"35","1825","Dias Úteis"
"35","1824","Dias Úteis"
"38A","1823","Dias Úteis"
"7407","7407-1-001-A-U-06h55-PombalTerminalR","A-U"
"4","170","Dias Úteis"
"4","171","Dias Úteis"
"4","172","Dias Úteis"
"4","173","Dias Úteis"
"4","174","Dias Úteis"
"4","175","Dias Úteis"
"35","1833","Dias Úteis"
"4","176","Dias Úteis"
"5023","5023-2-002-A-U-12h30-CoimbraRodoviar","A-U"
"4","177","Dias Úteis"
"35","1832","Dias Úteis"
"35","1831","Dias Úteis"
"4","178","Dias Úteis"
"4","179","Dias Úteis"
"35","1830","Dias Úteis"
"7526","7526-2-001-A-U-18h45-CoimbraRodoviar","A-U"
"5017","5017-1-001-E-U-07h10-TochaLargodaFei","E-U"
"7475","7475-1-005-E-4-14h15-MirandadoCorvoE","E-4"
"35","1839","Dias Úteis"
"35","1838","Dias Úteis"
"35A","1837","Dias Úteis"
"35","1836","Dias Úteis"
"7442","7442-1-006-A-U-12h00-PovoadoLoureiro","A-U"
"35","1835","Dias Úteis"
"35","1834","Dias Úteis"
"4","180","Dias Úteis"
"4","181","Dias Úteis"
"4","182","Dias Úteis"
"4","183","Dias Úteis"
"4","184","Dias Úteis"
"4","185","Dias Úteis"
"4","186","Dias Úteis"
"4","187","Dias Úteis"
"35","1844","Dias Úteis"
"35","1843","Dias Úteis"
"4","188","Dias Úteis"
"4","189","Dias Úteis"
"35","1842","Dias Úteis"
"35","1841","Dias Úteis"
"35","1840","Dias Úteis"
"7427","7427-1-004-E-4-13h15-Meas","E-4"
"35A","1849","Dias Úteis"
"35","1848","Dias Úteis"
"35","1847","Dias Úteis"
"35","1846","Dias Úteis"
"35","1845","Dias Úteis"
"7472","7472-2-015-A-U-19h20-CoimbraRodoviar","A-U"
"5017","5017-2-002-FE-U-13h40-FigueiradaFozTe","FE-U"
"5036","5036-2-003-E-U-17h50-CantanhedeEstac","E-U"
"4","190","Dias Úteis"
"4","191","Dias Úteis"
"4","192","Dias Úteis"
"4","193","Dias Úteis"
"4","194","Dias Úteis"
"4","195","Dias Úteis"
"7557","7557-1-004-V-SDF-15h00-ParquedeExposic","V-SDF"
"6","196","Dias Úteis"
"6","197","Dias Úteis"
"7574","7574-2-001-E-4-15h30-GoisVila","E-4"
"6","198","Dias Úteis"
"34T","1855","Dias Úteis"
"34","1854","Dias Úteis"
"6","199","Dias Úteis"
"34T","1853","Dias Úteis"
"38T","1852","Dias Úteis"
"30","1851","Dias Úteis"
"35A","1850","Dias Úteis"
"7468","7468-1-003-E-U-17h50-EscolaPedroTeix","E-U"
"7578","7578-1-003-E-3456-07h25-CarvalhalX","E-3456"
"34","1859","Dias Úteis"
"34","1858","Dias Úteis"
"34","1857","Dias Úteis"
"5514","5514-1-004-FE-U-07h35-SaoMartinhodeAr","FE-U"
"5208","5208-2-017-FE-U-17h30-ArganilCamara","FE-U"
"34","1856","Dias Úteis"
"5208","5208-2-019-E-U-17h55-RamalPombeiro","E-U"
"5149","5149-2-003-E-46-13h35-MiraEscolas","E-46"
"7486","7486-2-002-A-U-16h30-CoimbraRodoviar","A-U"
"7402","7402-2-001-E-U-07h05-FigueirodoCampo","E-U"
"34","1866","Dias Úteis"
"34","1865","Dias Úteis"
"34","1864","Dias Úteis"
"34","1863","Dias Úteis"
"34","1862","Dias Úteis"
"34T","1861","Dias Úteis"
"34","1860","Dias Úteis"
"34","1869","Dias Úteis"
"34","1868","Dias Úteis"
"34","1867","Dias Úteis"
"7249","7249-2-001-E-4-13h40-TabuaEspacoCULT","E-4"
"34","1880","Dias Úteis"
"7402","7402-1-001-A-U-07h20-GranjadoUlmeiro","A-U"
"5329","5329-2-002-E-4-13h45-MortaguaSecunda","E-4"
"34","1877","Dias Úteis"
"7488","7488-2-007-FE-U-17h20-LousaSegurancaS","FE-U"
"34","1876","Dias Úteis"
"34","1875","Dias Úteis"
"34","1874","Dias Úteis"
"34","1873","Dias Úteis"
"34","1872","Dias Úteis"
"34T","1871","Dias Úteis"
"34","1870","Dias Úteis"
"5506","5506-2-002-FE-U-18h00-SantoAmarodaBoi","FE-U"
